sound_id,class,class_idx,class_top,set,uploader,license,tags,title
41134,fx-n,16,fx,train,gbsweetie,http://creativecommons.org/licenses/sampling+/1.0/,"inside,rain,window",rain_01.wav
202009,fx-o,11,fx,train,ryancacophony,http://creativecommons.org/publicdomain/zero/1.0/,"kitchen,pan,hit,pot",pan hit7.wav
20753,m-m,2,m,test,djgriffin,https://creativecommons.org/licenses/by-nc/4.0/,"120bpm,4x4,acid,bleeps,bouncy,chugging,dance,deep,house,loop,pumping,rave,techno",acidvan120bpm.aif
354645,is-w,5,is,test,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,multisample,neumann-U87,flute,B4",Flute - B4 - bad-timbre
38381,m-sp,0,m,train,stickman,http://creativecommons.org/licenses/by-nc/3.0/,"distorted,drum,glitch,loop",muta3.wav
369321,fx-o,11,fx,train,Sheyvan,http://creativecommons.org/publicdomain/zero/1.0/,"lift,bright,metal,keys,chain,Keychain",Lifting a Keychain.wav
35074,ss-u,21,ss,train,ducksingel,http://creativecommons.org/publicdomain/zero/1.0/,"amsterdam,bells,city,europe,fx,music,street-organ,urban",cobalt-eel.aiff
2431,m-si,1,m,train,Andrew Duke,http://creativecommons.org/licenses/by/3.0/,"fiddle,field-recording,melody,processed",fiddle 03.wav
340254,fx-n,16,fx,train,kingof_thelab,http://creativecommons.org/licenses/by/3.0/,"loop,Steam,start",SteamLoopStart.wav
239573,fx-ex,17,fx,train,ryanconway,https://creativecommons.org/licenses/by/4.0/,"fear,suspense,terror,laugh,creepy,haunted,drama,evil,ambiance,sinister,horror,spooky,fearful,scary,phantom",Mischievous Laugh 3
88935,fx-o,11,fx,train,lsprice,http://creativecommons.org/licenses/by/3.0/,"glass,ornament,smash",los20.aif
57055,ss-n,19,ss,test,ERH,https://creativecommons.org/licenses/by-nc/4.0/,"field-recording,jungle,tropical-bird,bird,kookaburra,bird-call,bird-song",Laughing Kookaburra.wav
247517,is-s,4,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,single-note,cello,multisample,good-sounds,Fsharp3",overall quality of single note - cello - F#3
38105,m-m,2,m,train,THE_bizniss,http://creativecommons.org/licenses/by/3.0/,"120,beat,beats,bpm,chord,chords,delay,effect,loop,loops,scratch,sound,wave",chord beat 4.wav
167729,m-sp,0,m,train,digitalvalues,http://creativecommons.org/licenses/by/3.0/,"hip-hop,kick,snare,crisp,loop,drums,vinyl,82bpm,beat,drum-loop,drum,dry",82 BPM Hip-Hop loop 001.wav
236575,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",M-zed (whispered).aif
153966,is-s,4,is,train,Carlos_Vaquero,https://creativecommons.org/licenses/by-nc/4.0/,"multisample,zoom-h2n,non-vibrato,plucked,mezzoforte,a-sharp-6,plucked-string-instrument,chordophone,classical-guitar",Classical-Guitar A#-6 Plucked Non-Vibrato
41602,sp-s,8,sp,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"cassette,found-sound,male,noisy,voice",mysterysnippets3.wav
355211,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,multisample,Asharp4,neumann-U87,oboe",Oboe - A#4 - bad-pitch-bad-timbre-notune
433887,fx-n,16,fx,train,jodybruchon,http://creativecommons.org/publicdomain/zero/1.0/,"kitchen,run,sink,running,water,dripping,drip,tap,off,drain,faucet",Kitchen sink - dripping faucet.wav
357390,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,trumpet,single-note,multisample,Gsharp4,neumann-U87",Trumpet - Gsharp4
362196,is-w,5,is,train,TaranP,https://creativecommons.org/licenses/by/4.0/,"f-sharp3,3,note,horn,f,tone,f-sharp,french-horn",horn_tone_F#3.wav
403574,fx-o,11,fx,train,LamaMakesMusic,http://creativecommons.org/publicdomain/zero/1.0/,"roll,coin,table,wood,drop,dropping,money,coins",Coins_Table_Long.wav
11826,m-si,1,m,train,medialint,http://creativecommons.org/licenses/sampling+/1.0/,"albino,arp,loop,synthesizer",fall_and_bounce_arp_100BPM_D2.wav
17913,fx-m,13,fx,train,WIM,https://creativecommons.org/licenses/by/4.0/,"building,construction,drill,field-recording",distantdrill10.wav
50273,fx-h,14,fx,train,freesound,http://creativecommons.org/publicdomain/zero/1.0/,"brrr,drum,freesound,ghent,human-drum,massive-recording,people,short-sound,spear,special-event,voices",085_brr_t3.wav
152345,ss-u,21,ss,train,MadGameOfficial,https://creativecommons.org/licenses/by/4.0/,"market,talking,voices,Africa,people,Field-recording,walking",Bamako Market Street 001 Front.flac
41188,ss-n,19,ss,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"summer,insects,south-spain,airplane,nature,ambiance,birds,field-recording",20070918.plane.03.flac
223745,fx-h,14,fx,train,xtrgamr,https://creativecommons.org/licenses/by/4.0/,"teens,screaming,wild,church,audience,cheering,whistling,applauding,clapping,crowd,applause",cheeringcrowd_01.wav
169233,fx-h,14,fx,train,mlteenie,https://creativecommons.org/licenses/by/4.0/,"celebrate,Hurrah,cheer,yay,hooray",CROWD YAY.wav
69477,fx-o,11,fx,train,aboe,http://creativecommons.org/licenses/by/3.0/,"metal,scrape,sharpen,knife",knifesha1.wav
140034,ss-u,21,ss,train,reinsamba,https://creativecommons.org/licenses/by/4.0/,"bells,church,cologne,bell,service,field-recording,town",111227_church_bells.wav
367836,fx-h,14,fx,train,shutup_outcast,http://creativecommons.org/publicdomain/zero/1.0/,"click,snap,finger,hand,pop,fingers,snapping,OWI,snaps",Snapping Finger.wav
334541,is-k,6,is,train,Teddy_Frost,http://creativecommons.org/publicdomain/zero/1.0/,"normal,f4,short,piano,note",f4.wav
70025,m-si,1,m,train,chipfork71,https://creativecommons.org/licenses/by/4.0/,"120bpm,blip1,loop",bl lp01.wav
149284,m-si,1,m,train,Strever953,http://creativecommons.org/publicdomain/zero/1.0/,"loop,acid,rhythm,120-bpm,guitar,rhythmguitar",Rhythmguitar Dmaj P107
50658,fx-a,15,fx,train,fauxpress,http://creativecommons.org/publicdomain/zero/1.0/,"mourning-doves,birds,call,conversation,doves,field,lo-fi,lofi,mating,spring,bird,recording,morning",morning_doves_raw.wav
157475,ss-i,20,ss,train,bmoreno,https://creativecommons.org/licenses/by/4.0/,"field-recording,voice,korean,music,seoul,korea",0276 Café_at_Ewha_area.wav
61737,sp-s,8,sp,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"insults,male,spanish,vocal",insultos030.wav
114356,sp-p,10,sp,train,lex1975,http://creativecommons.org/licenses/by-nc/3.0/,"announcement,automated,spain,station,tarragona","Tarragona_Regional Express_naar_Reusstaat op_spoor 1melding, dat trein zo gaat vertrekken_okt-2010 (met trein langs perron & beetje windgeluid tussendoor).WAV"
242650,fx-h,14,fx,train,Reitanna,http://creativecommons.org/publicdomain/zero/1.0/,"speak,talk,voice,english,female,laugh,woman",dat laugh.wav
93315,fx-n,16,fx,train,geraeusch,http://creativecommons.org/licenses/by-nc/3.0/,"bad,camping,fieldrecording,fluttering,gust,hiking,rain,shiver,tent,weather,wind",Zelt Regen und Wind3.wav
50160,fx-ex,17,fx,test,freesound,http://creativecommons.org/publicdomain/zero/1.0/,"chaos,finger-pop,freesound,special-event,voices,people,massive-recording,ghent",004_finger_pops_chaotic_t3.wav
167181,m-sp,0,m,train,ultradust,https://creativecommons.org/licenses/by/4.0/,"loop,dancehall,groove,jamaican,funky,percussion,udu,drum,pottery",Udu Loop 80.5 BPM
164392,ss-s,22,ss,train,adneonlux,http://creativecommons.org/licenses/by/3.0/,"atmospheric,synth,soundscape",Soundscape_Origin_03.aif
429857,m-si,1,m,train,CarlosCarty,https://creativecommons.org/licenses/by/4.0/,"loop,panda,wind,wood,dizi,free,game,commercial,flute,kungfu,chinesse",DIZI FLUTE LOOP 33 120 BPM.wav
62833,fx-v,12,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"field-recording,rumble,sevilla,slowness,tram",20081031.slowtrain.wav
193818,fx-ex,17,fx,train,geoneo0,http://creativecommons.org/publicdomain/zero/1.0/,"speech,human,spooky,creepy,reverb,chatter,voice,flashback,whispering,whisper,uneasy,echo,effect,horror,dream,voices,male",Four_Voices_Whispering_6_wEcho.wav
221842,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"loop,electronic,electro,dance,drumloop,beat,granular,120BPM,rhythmic",20140306_attackloop_120BPM_4_4_23rd_century_loop4c.flac
38166,m-sp,0,m,train,stickman,http://creativecommons.org/licenses/by-nc/3.0/,"electro,loop,short,techno",cruddd.wav
65802,fx-h,14,fx,train,thanvannispen,https://creativecommons.org/licenses/by/4.0/,"accidental-recording,giegel,giggle,giggling,laughter",Eline_giegel.aif
248422,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,clarinet,single-note,multisample,good-sounds,Dsharp5",Clarinet - D#5
333711,is-w,5,is,train,hammondman,http://creativecommons.org/publicdomain/zero/1.0/,"accordion,accordeon,acoustic",c3.wav
241701,fx-m,13,fx,train,addiofbaddi,http://creativecommons.org/publicdomain/zero/1.0/,"background-sound,cirty,ambience,ambient,background,atmos,ventilation,ambiance,general-noise,atmosphere",Fan_Ventilation_Mono 4.wav
348882,is-p,3,is,train,cabled_mess,http://creativecommons.org/publicdomain/zero/1.0/,"single-note,Glockenspiel,recording,wav,multisample,campanelli,percussion,note,sample,metal,metallophone,sample-pack,multi-sample,one-shot",Glockenspiel_18_g3_04
39451,m-m,2,m,train,THE_bizniss,http://creativecommons.org/licenses/by/3.0/,"bpm,120,beats,effect,gotcha,hip,hop,loop,loops,music,rap,sound,techno,trance,wave,beat",gotcha hi.wav
11964,is-s,4,is,train,SpeedY,http://creativecommons.org/publicdomain/zero/1.0/,"chords,distorted,distorted-guitar,distortion,guitar,guitar-chords,rhythm,rhythm-guitar",Dist_Chr_D_oct_up_pm.wav
68724,fx-o,11,fx,train,mikaelfernstrom,https://creativecommons.org/licenses/by/4.0/,"sawing,wood",SawingWood.wav
383742,fx-h,14,fx,train,deleted_user_7146007,http://creativecommons.org/publicdomain/zero/1.0/,"Drinking,Human,Swallowing,Water,Drink,Liquid,Bottle",Human Drinking Swallowing Liquid Water
138700,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"hi-hat,multisample,1-shot,velocity,cymbal",ChH18x20-1-FtChk-v11.wav
89326,sp-s,8,sp,train,tim.kahn,https://creativecommons.org/licenses/by/4.0/,"american,english,female,girl,number,speak,talk,vocal,voice,woman",36.aiff
11980,is-s,4,is,train,SpeedY,http://creativecommons.org/publicdomain/zero/1.0/,"chords,distorted,distorted-guitar,distortion,guitar,guitar-chords,rhythm,rhythm-guitar",Dist_Chr_E_oct_up_pm.wav
31585,fx-h,14,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"percussion,field-recording,flamenco,hand-clapping,voice",20070228.flamenco.lesson.01.mp3
8107,m-m,2,m,test,dobroide,https://creativecommons.org/licenses/by/4.0/,"sevilla,binaural,field-recording,parade,streetnoise,talk,band,wind",band.parade.mp3
11608,sp-p,10,sp,train,harri,https://creativecommons.org/licenses/by/4.0/,"common,electronic,speech,vocoder,voice,words",91_to_100.mp3
366771,fx-o,11,fx,train,ksesoko,http://creativecommons.org/licenses/by-nc/3.0/,"camera-click,click,non-commercial,attribution,camera,phone,shutter,zoom,h6,photography,photo,OWI,picture",Phone Camera Shutter.wav
54329,m-si,1,m,train,KatHakaku,http://creativecommons.org/publicdomain/zero/1.0/,"synthesizer,acid,backdrop,background,bassline,electro,glitch,idm,melody,nord,rythm,soundscape,ambient",Nord Noise 3.wav
86880,sp-s,8,sp,train,milton.,http://creativecommons.org/licenses/by-nc/3.0/,"aplication,blackjack,casino,development,game-developers,game-programmers,linux,mac,media,music,pc,software,sound-set,tool-kit,videogame,voice",winnv.wav
112064,sp-s,8,sp,train,Timbre,https://creativecommons.org/licenses/by-nc/4.0/,"mucus,snotty,klankbeeld,speech,voice,radio,male,child,dutch,gold,boy",111400__klankbeeld__request_radio_gold_child_remix.wav
427140,fx-o,11,fx,test,Caap,http://creativecommons.org/publicdomain/zero/1.0/,"kitchen,dishes,throw,throwing",31-SeLanzaUnPlato.wav
146670,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD13x03-Pearl-HP,TSn-HdC-v16.wav"
64544,fx-a,15,fx,train,Benboncan,https://creativecommons.org/licenses/by/4.0/,"bird,birds,owls,strix-aluco,tawny-owl,hoot,hooting,owl,field-recording,stereo,xy",Tawny Owls 2.wav
248436,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,clarinet,single-note,multisample,good-sounds,F6",Clarinet - F6
42211,ss-u,21,ss,train,markystar,http://creativecommons.org/publicdomain/zero/1.0/,"ambience,background,cityscape,crickets,field-recording,japan,nakano,night,tokyo",ShinNakanoAutumnNightScape120.wav
6984,fx-v,12,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"horn,sevilla,car,city,streetnoise",car.passing.horn.DS70P.mp3
167421,fx-m,13,fx,train,Klerrp,http://creativecommons.org/publicdomain/zero/1.0/,"disk,motor,hdd,machine,drive,hard,rattle",Samsung T166 - 7200rpm - FDB
44704,sp-s,8,sp,train,sandyrb,https://creativecommons.org/licenses/by/4.0/,"voice,speech,go,here,male,ready,ten,child,we,chris","YOU READY, HERE WE GO 01.wav"
56837,m-sp,0,m,train,esformouse,http://creativecommons.org/licenses/sampling+/1.0/,"diy,electronic,demo,distorted,drum,loops,beat,noisy,casio",Casio 06.wav
15802,m-sp,0,m,train,melack,https://creativecommons.org/licenses/by/4.0/,"batukada,batuke,drum",enfas 2.wav
154040,is-s,4,is,train,Carlos_Vaquero,https://creativecommons.org/licenses/by-nc/4.0/,"multisample,zoom-h2n,non-vibrato,plucked,mezzoforte,-3,a,plucked-string-instrument,chordophone,psalterium",Psalterium A -3 Plucked Non-Vibrato 
12754,is-e,7,is,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"electric-piano,multisample,reaktor",EP 1 E5.wav
46687,m-si,1,m,train,uauaua,http://creativecommons.org/publicdomain/zero/1.0/,"loop,melody,soprano,soprano-sax,sax,saxophone",08010705.wav
27693,m-sp,0,m,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"ambiance,binaural,christmas,city,drums,field-recording,percussion,spain,street,winter",20061222.drummers.01.flac
101375,m-si,1,m,train,fons,http://creativecommons.org/publicdomain/zero/1.0/,"happy,loop,melody,techno",tek2a.wav
41049,m-sp,0,m,train,churkblip,http://creativecommons.org/licenses/sampling+/1.0/,"altemark,bass,churkblip,clap,drum,glitch,hip-hop,jungle,loop,loops,pong,remix,trip-hop,yewbic",yewbic_altemark_10bassdub.mp3
5588,fx-el,18,fx,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"electronic,soundeffect",Attack Zound-176.wav
355101,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,multisample,B5,neumann-U87,oboe",Oboe - B5
396758,fx-o,11,fx,test,columbia23,http://creativecommons.org/publicdomain/zero/1.0/,"Marking,Marker,Autograph,Write,Draw,Sketch,Pencil,Foley",Sketch Write.wav
86580,m-sp,0,m,test,Jovica,https://creativecommons.org/licenses/by/4.0/,"4,80bpm,drumloop",80 bpm Dirty 23rd Century Attack loop 3.flac
130474,fx-m,13,fx,train,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,"field-recording,freezer,loop,drone,hum",Box Freezer Loop.wav
107353,fx-m,13,fx,train,ermfilm,https://creativecommons.org/licenses/by/4.0/,"bell,clock",clock-big-bell-1_(sounds-AT-ermfilm_pl).wav
45590,m-si,1,m,train,walkerbelm,http://creativecommons.org/licenses/by/3.0/,"loop,melody",4TRACK VIBES.wav
6637,m-si,1,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"ambient,multisample,pad,reaktor",SteamPipe 5 SteamPad E2.wav
72263,ss-n,19,ss,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"ambiance,birds,countryside,field-recording,nature,south-spain,spring",20090502.bird.wav
156794,sp-s,8,sp,train,saknewton,http://creativecommons.org/licenses/by/3.0/,"phonemes,spanish,silabas,sylabs,espaol,fonemas",pi.wav
207129,ss-u,21,ss,train,ahill86,http://creativecommons.org/publicdomain/zero/1.0/,"traffic,passing,cars",Traffic2.wav
326175,fx-o,11,fx,train,lizellekleynhans,https://creativecommons.org/licenses/by-nc/4.0/,"wooden-board,writing-slow,drawing,writing-quickly,writing-fast,writing-slowly,quick,words,paper,writing,fast,clipboard,owi,draw,pencil",Pencil Writing.wav
26578,is-p,3,is,train,altemark,https://creativecommons.org/licenses/by/4.0/,"hi,roland,tom,tr-909",ht05.wav
114081,ss-u,21,ss,train,lex1975,http://creativecommons.org/licenses/by-nc/3.0/,"announcement,automated,de,lhospitalet,llobregat,spain,station",L'Hospitalet de Llobregat_1ste trein van spoor 1_Rodalies van Martorell naar Terrassa_zonder gong_010509.WAV
166252,m-m,2,m,train,ondrosik,http://creativecommons.org/publicdomain/zero/1.0/,"voice,saxophone,speech,jam,guitar,microphone,music,stereo",saxophone_voice_guitar.flac
99232,ss-n,19,ss,train,soundbytez,http://creativecommons.org/licenses/by/3.0/,"catbird,field-recording,grackle,mangabey,monkey,primates,zoo",mangabey02.wav
105755,is-e,7,is,train,soniktec,http://creativecommons.org/publicdomain/zero/1.0/,"effects,kick,ti,virus",Kick Fx - Marker #332.wav
377573,fx-h,14,fx,train,Yudena,http://creativecommons.org/licenses/by-nc/3.0/,"voice,hohoho,female,Frau,Lachen,laugh,woman",Lough_Woman2_byMondfisch89.ogg
153760,is-s,4,is,train,Carlos_Vaquero,https://creativecommons.org/licenses/by-nc/4.0/,"multisample,zoom-h2n,vibrato,tenuto,mezzoforte,f-3,string-instrument,chordophone,violoncello",Violoncello F-3 Tenuto Vibrato
153675,is-s,4,is,train,Carlos_Vaquero,https://creativecommons.org/licenses/by-nc/4.0/,"multisample,zoom-h2n,ricochet,mezzoforte,string-instrument,chordophone,viola",Viola  Ricochet 7
4581,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"60-bpm,deep,dub,dubspace,loop,space",convoluted bare bone loop 60 bpm 133.wav
420763,m-m,2,m,test,relwin,https://creativecommons.org/licenses/by/4.0/,"musical,field-recording,orchestra",orch_tunestartstop.wav
185989,fx-o,11,fx,train,Erbsland-Music,https://creativecommons.org/licenses/by/4.0/,"Air,Noise,Hair-Dryer,Bathroom,Hair",Hair-Dryer Level2 (E3)
28994,fx-el,18,fx,train,junggle,https://creativecommons.org/licenses/by/4.0/,"click,short,hi-tech,synthetic,press,button,ambient,switch",btn184.wav
415004,m-m,2,m,train,chiptraxxx,http://creativecommons.org/publicdomain/zero/1.0/,"loop,hop,vinyl,hiphop,bass,hip",160-digital_vinyl_loop.wav
110410,fx-o,11,fx,train,sandyrb,https://creativecommons.org/licenses/by/4.0/,"alesis,arts,audio,avenue,bell,c617,canada,chime,chiming,church,e22,hanging,josephson,live,media,metal,millennia,npng,orchestral,percussion,pulsworks,ring,ringing,sandyrb,saskatchewan,saskatoon,third,tubular,united",TUBULAR 011.wav
360694,fx-o,11,fx,train,postworkflow,https://creativecommons.org/licenses/by/4.0/,"jangling,Car,keys",JanglingKeys-Sauer.wav
192653,fx-a,15,fx,train,RTB45,https://creativecommons.org/licenses/by/4.0/,"bugs,tree,17,insect,X,Homoptera,New-Jersey,nature,field-recording,Great,Magicicada,forest,Cheesequake,Eastern,brood,Orthoptera,year,periodical,cicada,cicadas,locust,insects",Cicada-Brood X.wav
14083,fx-o,11,fx,train,adcbicycle,http://creativecommons.org/publicdomain/zero/1.0/,"high,hit,object,short,tap,tick,treble",30.wav
30834,ss-u,21,ss,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"city,south-spain,church,ambiance,field-recording,pealing,bells",20070211.churchbells.flac
104386,fx-o,11,fx,train,inchadney,https://creativecommons.org/licenses/by/4.0/,"paving-setts,sett,setts,field-recording,hammer,hammering",doing them cobblestones.WAV
188065,ss-n,19,ss,train,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"background-sound,park-ambience,nature-ambience,sunset,chorus,chirp,relax,nightingale,background,traffic,ambience,springtime,park,may,nature,field-recording,evening,birdsong,bird,tweets,peaceful,citypark,song,city,birds,soundscape,ambient,concert,general-noise,atmosphere",Nightingale Chaffinch CityPark 130510_03.wav
18449,m-m,2,m,train,zippi1,https://creativecommons.org/licenses/by-nc/4.0/,"audacity,fun,funny,lovely,man,melody,mix,noise,remix,sing,voice,woman",sound-singing2.wav
45117,sp-c,9,sp,train,rfhache,http://creativecommons.org/licenses/by/3.0/,"field-recording,mzr50,ecm907,voice,speech,talking,male",QnA Kim diminui a edade 1.wav
387781,is-p,3,is,train,Jagadamba,https://creativecommons.org/licenses/by/4.0/,"rhythm,Tambourine,chime,orchestral,drums,percussive,percussion,hand,tambour,sticks,drum,chimes",Tambourine 18
273309,sp-p,10,sp,train,paulmadore,http://creativecommons.org/publicdomain/zero/1.0/,"screaming,yell,disturbing,outrage,mad,speech,anger,cursing,fuck,angry,yelling,police,funny",fuck_you_pig.mp3
146681,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD13x03-Pearl-HP,0Sn-RS-v05.wav"
21941,fx-o,11,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"environmental-sounds-research,velcro",20060818.velcro.02.wav
146619,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD13x03-Pearl-HP,TSn-RS-v01.wav"
59970,fx-ex,17,fx,train,Sampleconstruct,http://creativecommons.org/licenses/by/3.0/,"electronic,grains,processed,sound-art,texture,unreal",grainy season_cut.wav
165596,sp-s,8,sp,train,AmeAngelofSin,https://creativecommons.org/licenses/by/4.0/,"yelling,away,screaming,voice,emotional,crying,acting,NO,hurt,tears,upset,worried,scared,whisper,get,female,sad,who,from,me","yelling scared ""who are you get away from me NO"""
50252,fx-h,14,fx,train,freesound,http://creativecommons.org/publicdomain/zero/1.0/,"drum,freesound,ghent,human-drum,massive-recording,people,short-sound,special-event,tom,tum,voices",064_tumm_low.wav
185061,fx-n,16,fx,train,tedmasterweb,http://creativecommons.org/publicdomain/zero/1.0/,"flush,airplane,toilet",Airplane Toilet Flush 1.WAV
125812,ss-u,21,ss,train,snotch,https://creativecommons.org/licenses/by/4.0/,"binaural,city,field-recording,hokkaido,people,roland-cs-10em,roland-r-05,sapporo,susukino,walking",110728_CitySoundScape_SusukinoSapporoHokkaido.wav
29407,fx-el,18,fx,test,junggle,https://creativecommons.org/licenses/by/4.0/,"acoustic,button,press,real,short,switch",btn227.wav
376926,fx-n,16,fx,train,Cell31_Sound_Productions,https://creativecommons.org/licenses/by/4.0/,"explosion,explosives,detonation,blast,bomb,dynamite,boom,debris,bang,explode,explosive,tnt",Ticking_Explosion_Debris_Metal Groan.wav
93656,fx-o,11,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"flapping,field-recording,plastic,wind",20100327.plastic.bag.wav
6070,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"140-bpm,drumloop,electro,loop",Rhythmmaker Randomized 140 bpm loop -73.wav
248614,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,clarinet,single-note,Gsharp6,multisample,good-sounds",Clarinet - G#6 - bad-pitch-stability-errors
43890,ss-u,21,ss,train,ERH,https://creativecommons.org/licenses/by-nc/4.0/,"ambience,atmosphere,field-recording,france,speech,street,voice",Hyeres street ambience 2.wav
172451,fx-n,16,fx,train,makbulchowdhury,http://creativecommons.org/publicdomain/zero/1.0/,"Field-recording,ambient,Sylhet,Garden,Tea,Makbul-Chowdhury,Bangladesh,Makbul",Water sound 1.wav
18755,fx-a,15,fx,test,WIM,https://creativecommons.org/licenses/by/4.0/,"field-recording,frog,frogs,pond",frogs01.wav
25042,fx-o,11,fx,train,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,"break,chatter,crash,drop,field-recording,people,plate,smash",DroppedPlate.wav
336401,fx-h,14,fx,train,mitsumangas,http://creativecommons.org/publicdomain/zero/1.0/,"speak,voice,girl,english,Laugh,vocal,yandere,female,woman,crazy,insane",I crazy? Me? (Laugh) .mp3
51475,fx-n,16,fx,train,csengeri,https://creativecommons.org/licenses/by/4.0/,"crackle,crackling,field-recording,lightning,storm,thunder,thunderstorm,vihar,villam,weather,zivatar",Villam080407.wav
165611,ss-i,20,ss,train,Erdie,https://creativecommons.org/licenses/by/4.0/,"speak,party,ambience,background,pub,drink,people",pub.wav
375552,is-p,3,is,train,sgossner,http://creativecommons.org/publicdomain/zero/1.0/,"scrape,metals,percussion,gong,vsco-2,single-note,multisample",Gong (gong_scrape_3.wav)
332047,sp-s,8,sp,train,pyro13djt,http://creativecommons.org/publicdomain/zero/1.0/,"speak,talk,voice,girl,english,female,american,vocal,request,woman",HowYouDoing.wav
186335,fx-v,12,fx,train,barcelonetasonora,https://creativecommons.org/licenses/by/4.0/,"Wind,Sea,Field-recording,Barceloneta,BarcelonetaSonora,boat-sails",Boat sails.wav
373984,is-w,5,is,train,sgossner,http://creativecommons.org/publicdomain/zero/1.0/,"brass,single-note,multisample,asharp3,staccato,midi-note-58,tenor-trombone,vsco-2,midi-velocity-62",Tenor Trombone - staccato - A#3 (tenortbn_stac_A#2_v2_rr2.wav)
459778,m-si,1,m,train,CarlosCarty,https://creativecommons.org/licenses/by/4.0/,"Justin,Pan,ethnic,america,melody,pan,bieber,woodwind,native,pop,pipe,bamboo,loopable,flute,Kygo,Cm,Dj,south,loop",Pan Flute PanPipe Loop Kygo Style 03 Cm 84bpm
390250,ss-n,19,ss,train,pflanigan,http://creativecommons.org/publicdomain/zero/1.0/,"raven,sapporo,japan,birds,park,crow,field-recording",042616 ravens in Sapporo.mp3
156789,sp-s,8,sp,train,saknewton,http://creativecommons.org/licenses/by/3.0/,"phonemes,spanish,silabas,sylabs,espaol,fonemas",pu.wav
357215,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,Fmajor,scale,clarinet,neumann-U87",Clarinet - F major - bad-tempo-legato
386750,fx-n,16,fx,train,ken788,http://creativecommons.org/publicdomain/zero/1.0/,"fill,filling,glass,water",Filling_Glass.wav
24589,is-e,7,is,train,The_Sample_Workshop,https://creativecommons.org/licenses/by/4.0/,"c1,flute,pad,stereo,swirly",03-flutepad_TMc.aif
416306,m-sp,0,m,test,Teacoma,http://creativecommons.org/publicdomain/zero/1.0/,"loop,groove,minimal,hi,funky,chords,drum,snare,drums,techno,drumloop,beat,hi-hats,bass,hit,melodic,kick,clap,hat,closed,percussion,bassline,open,perc,electronic,rhythm,deep,hats,house,dance",Closed Hat no fx
368265,fx-o,11,fx,train,snoezel,http://creativecommons.org/publicdomain/zero/1.0/,"exponential-rythm,closing,slam,shutting,cabinet,rustling,door,shut",springy door.WAV
121049,m-sp,0,m,train,Thirsk,http://creativecommons.org/licenses/by/3.0/,"electro,electronic,experimental,loops,melody,stereo,synth,synthetizer,techno",150 metal loop.wav
34056,ss-u,21,ss,train,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,"field-recording,kids,play,playground,playtime,break,school,children",SchoolPlayground.mp3
